sample,malate,pyruvate,serine,glycine,NADH,coa,acetylcoa,succinate,fumarate,citrate,atp,glyoxylate,alanine,aspartate,lysine,valine,oxobutanoate,hydroxyglutarate
N_N_4_20x,3.2662486704361e-05,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.044039362617149094,0.000419565,0.000275485,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,0.000247891,0.000257164,0.000617583
PI_0min,0.000326625,0.077152224,0.000394182,1.196615997959396e-05,0.883552977,0.1984435703712848,0.560454431,0.000275485,0.003245798,0.1881997641854043,0.4331458586818759,0.001069365,7.407696914641911e-06,9.101535887355882e-05,0.005921192,0.032811494,0.001800147,0.000617583
PI_1hr,0.04120514,0.25036736291488226,0.000394182,1.196615997959396e-05,2.1048972317700603,0.4239288138043648,1.7552469619298552,0.000275485,0.006877136,0.3823830323662139,0.9546248803865653,0.001069365,7.407696914641911e-06,9.101535887355882e-05,0.023959176788774284,0.10511427049397515,0.001800147,0.000617583
PI_2hr,0.11737219858553061,0.24109202635065488,0.000394182,1.196615997959396e-05,1.4319857538181535,0.4334212830034945,1.6752319926029042,0.000275485,0.011394687903495173,0.35846068728583075,0.7302994700570342,0.001069365,7.407696914641911e-06,6.371075121149119e-05,0.024021225562193358,0.10473804344186159,0.002571638,0.000617583
PI_30min,0.007779645,0.2545352621673646,0.000394182,1.196615997959396e-05,2.579517980865138,0.47058676260029514,1.8375878755481683,0.000275485,0.005292486,0.40004931144337164,1.2949799239543727,0.001069365,7.407696914641911e-06,9.101535887355882e-05,0.035359836,0.12504270020214311,0.002571638,0.000617583
PI_4hr,0.2894794990576424,0.2037193478057164,0.000394182,1.196615997959396e-05,0.6463417636521018,0.49216989292524965,1.4482378410534444,0.000275485,0.022293374099092097,0.3517783399126813,0.5717311422686945,0.001069365,7.407696914641911e-06,9.101535887355882e-05,0.015424451507470455,0.070898143,0.002571638,0.000617583
R_00,0.050791002,1.1430630836271496,0.000394182,1.196615997959396e-05,0.2632745190300725,0.3640071690080523,0.046100466,0.2605914211734897,0.008249609,0.05687931,3.78754752851711e-05,0.001069365,0.067394815,0.032733642,5.730840128830211e-05,0.3392331694923337,0.002571638,0.24511563851985743
R_01,0.096828317,1.2072895418763852,0.004915295,1.196615997959396e-05,0.28844085420327453,0.21943497886592317,0.086370279,0.21527748422246384,0.010980310009873404,0.06793743,3.78754752851711e-05,0.001069365,0.062436669518480266,0.025223594,5.730840128830211e-05,0.31210499342367504,0.002571638,0.28322789910734053
R_02,0.10777703374831517,1.1093720591242884,0.000394182,1.196615997959396e-05,0.2901053648593977,0.12800562329859036,0.14776936802990215,0.25872386072144044,0.011298967496484888,0.039642151,3.78754752851711e-05,0.001069365,0.063356299,0.024657247094189278,5.730840128830211e-05,0.3054050516175537,0.002571638,0.2352645972589028
R_03,0.19691971802479555,0.9970375275464737,0.000394182,1.196615997959396e-05,0.273103523,0.13487610083909604,0.14095993001679827,0.21396974157921045,0.015737174,0.052499846,3.78754752851711e-05,0.001069365,0.059779727,0.017557665379319885,5.730840128830211e-05,0.2821205534575821,0.002571638,0.1945918823221101
R_04,0.24871440321420732,1.0185590350519065,0.000394182,1.196615997959396e-05,0.28185547822241014,0.13169247854843313,0.14739889169148093,0.22124283360605138,0.018511353495578562,0.04827982,3.78754752851711e-05,0.001069365,0.060915708,0.014037702907559358,5.730840128830211e-05,0.2921324237125473,0.002571638,0.2227298974272411
R_05,0.3109683100865993,1.084457063501851,0.003941822,1.196615997959396e-05,0.25842904158684826,0.12844873298412976,0.13072788918225253,0.18922836761156153,0.022389166179020266,0.05578222,3.78754752851711e-05,0.001069365,0.057594369087635766,0.003629931,5.730840128830211e-05,0.2606944654704746,0.002571638,0.2871038554930645
R_06,0.26369040916117975,0.7947397092808157,0.000394182,1.196615997959396e-05,0.2180506778326332,0.13694922216711963,0.13897668336846508,0.21765770493492193,0.019318357164833776,0.040202768,3.78754752851711e-05,0.001069365,0.060126912859435264,0.007881151,5.730840128830211e-05,0.2768478709234771,0.002571638,0.21929551029898284
R_07,0.000326625,0.002468464,0.000394182,1.196615997959396e-05,2.1076256811799914e-05,0.3656948704250394,0.057686912,0.018603444,0.004395051,0.052772588,3.78754752851711e-05,0.001069365,0.050737188922070936,0.011456947,5.730840128830211e-05,0.25735431970337325,0.002571638,0.21495911736328174
T0_8hr,0.061743763430210284,0.2897523185507293,0.7976129744255102,1.196615997959396e-05,1.7734955835837656,0.9153332171370998,0.5788522675742224,0.000275485,0.008330813,0.4187596117088925,0.15313855513307986,0.001069365,0.000975266,0.000364061,5.73084012883021e-05,0.000247891,0.002571638,0.2749608627049687
TP_8hr,0.3394263371357784,0.5853445303956556,1.173912742366827,1.196615997959396e-05,2.0664025988456927,1.0804274760104835,0.962320106,0.000275485,0.023964485,0.6857043612638299,0.6428653081432193,0.001069365,0.004832536,9.101535887355882e-05,0.005014389,0.04848321,0.002571638,0.18083654235814228
dil,0.000133775,2.0078874232330746,0.000394182,0.014946786835583351,2.1076256811799917e-05,0.052420716763640074,0.7041072707652459,0.13869655269923778,0.005361419,0.000271446,0.8178941040874524,0.001069365,0.022585204,9.101535887355882e-05,5.730840128830211e-06,0.026631449416464004,0.002571638,0.000617583
empty_0,0.089800085,0.000246846,0.026313895266342535,1.196615997959396e-05,2.1076256811799914e-05,0.000440087,0.042298110311588234,0.07693893,0.006678896,0.000271446,0.000378755,0.001069365,0.011575544180933452,0.011376195983063837,0.12865949598667764,0.25087727735054427,0.002571638,0.2879590897776003
empty_120,0.002003709,0.000246846,0.000394182,0.004573155,2.1076256811799914e-06,0.044389240197243496,0.000419565,0.01125643,0.002507109,0.000271446,0.000208315,0.001069365,0.004082613,9.101535887355884e-05,0.000289407,0.000247891,0.001414401,0.000617583
empty_240,0.045306975,0.000246846,0.009849756,0.20914538832887736,2.1076256811799914e-06,0.022224413352886465,0.000419565,0.015073645,0.003963748,2.714464585387778e-05,3.78754752851711e-05,0.001069365,0.018651299254499626,9.101535887355884e-05,0.064958458,0.08895034,0.002571638,0.14718340011914385
empty_30,0.086591769,0.000246846,0.018695029,0.0195174,2.1076256811799914e-06,0.000440087,0.042247345,0.062754685,0.006227805,0.000149296,3.78754752851711e-05,0.001069365,0.025558755907422313,0.008851861,0.098967402,0.1712008911024476,0.002571638,0.25935501786829673
empty_480,0.13088651902945064,0.002468464,0.025096717,0.4476230314309737,1.1591941246489952e-05,0.022302694455855167,0.021213569309141797,0.0337571,0.00820397,0.000271446,3.78754752851711e-05,0.16519018794572876,0.029009964,0.010130666968330567,0.13605316038297582,0.31345551501582625,0.002571638,0.2653861850907273
empty_60,0.003407019,0.000246846,0.000394182,0.001127092,2.1076256811799914e-06,0.000440087,0.000419565,0.00870545,0.002605973,2.714464585387778e-05,3.78754752851711e-05,0.001069365,0.001208845,9.101535887355884e-05,5.730840128830211e-05,0.000247891,0.002571638,0.031477636971118446
es_1x_1,0.4552549021613218,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
es_1x_2,0.6582252367377346,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
es_1x_3,0.085745269,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
es_1x_4,0.048304617623880906,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
es_20x_1,0.27940904921647236,0.4459101079186011,0.000394182,1.196615997959396e-05,1.9096906421608968,0.071553391,1.1510303705090996,0.000275485,0.019595387,0.000271446,0.24253872385931557,0.001069365,0.002493191,9.101535887355884e-05,5.730840128830211e-06,0.097504492,0.002571638,0.066355675
es_20x_2,0.2615300885155823,0.4697859781650391,0.000394182,1.196615997959396e-05,0.040708852,0.25353187517308234,1.1405589571754895,0.000275485,0.018879500213104413,0.000271446,0.24751212214828897,0.001069365,0.003467906,9.101535887355884e-05,5.730840128830211e-06,0.083599359,0.002571638,0.064695121
es_20x_3,0.1260259254195393,0.002468464,0.000394182,1.196615997959396e-05,0.017960149,0.07585975,1.2467100257748072,0.000275485,0.011201885,0.000271446,0.24016432509505703,0.001069365,0.002982754,9.101535887355884e-05,5.730840128830211e-06,0.062429974,0.002571638,0.000617583
es_20x_4,0.000326625,0.36292094114150597,0.000394182,1.196615997959396e-05,0.006197525,0.20411717073680632,0.9139722032859944,0.059443260832995955,0.004503526,0.022613225,0.067453213,0.001069365,0.000401222,9.101535887355884e-05,5.730840128830211e-06,0.068582588,0.002571638,0.066396465
es_20x_5,0.090443528,0.3260736518217631,0.000394182,1.196615997959396e-05,0.073128111,0.8736022692793319,1.2444084830539037,0.000275485,0.008875786,0.013017410467438484,0.13689408507604564,0.001069365,1.8519242286604777e-05,9.101535887355884e-05,5.730840128830211e-06,0.093642566,0.002571638,0.079370153
gly_0,0.13567613034463155,0.000246846,0.0307891,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.021453271,0.034897383,0.007628015,0.000271446,0.000208315,0.12146667501504683,0.023783009,0.026604566691264778,0.18552851487995103,0.39037648245086504,0.002571638,0.32967465118891004
gly_30,0.071158138,0.000246846,0.026853955,0.654773219,2.1076256811799914e-06,0.000440087,0.021288756067972762,0.009487922,0.005544484,0.000271446,3.78754752851711e-05,0.063482597,0.017818213487504474,0.011223308,0.081053076,0.1583855330573175,0.002571638,0.15791344935958526
gly_120,0.080357053,0.000246846,0.023592229,0.9043385608071723,1.1591941246489952e-05,0.000440087,0.021280331683765693,0.000275485,0.005458743,0.000149296,3.78754752851711e-05,0.001069365,0.025847059804270853,0.005949875,0.13969942957522027,0.31756921691965034,0.002571638,0.22170159189086053
gly_240,0.11127313952562021,0.000246846,0.021496387,1.1121905839340203,2.1076256811799914e-06,0.023007256308947024,0.021229856019677418,0.000275485,0.007826085,0.000149296,3.78754752851711e-05,0.11838313311322943,0.033473170096938315,0.008942503,0.12796145884759627,0.2874616797707059,0.002571638,0.2526335656003925
gly_480,0.17560339862371296,0.001357655,0.023754073,1.191334881106461,1.1591941246489952e-05,0.022261468,0.000419565,0.000275485,0.010646036,0.000149296,0.000208315,0.14781399357738806,0.031306958,0.010595401,0.13457605271910444,0.315627517,0.002571638,0.26522483512629313
mal_0,3.282440833,0.787196626,0.022909202215288083,1.196615997959396e-05,0.027037460184978476,0.023207402744580264,0.042132279,0.160304615,0.18372633,0.000271446,0.000208315,0.24670657,0.018133392357666672,0.005135309,0.11803338339628777,0.2102355706263967,0.002571638,0.2538779780220935
mal_30,2.729420722,0.631492621,0.013969068106058384,0.029013994341102117,0.009355224,0.044776202,0.042163543,0.1228693,0.14780778,0.000149296,3.78754752851711e-05,0.631146475,0.026087584715694816,0.00380996,0.079991922,0.094517313,0.002571638,0.2101848890891405
mal_60,2.765410764,0.652607576,0.000394182,6.581387988776677e-05,0.004554031,0.045202683,0.000419565,0.09813089,0.146998855,0.000149296,3.78754752851711e-05,0.6435525,0.001456015,9.101535887355884e-05,5.730840128830211e-05,0.00013634,0.000257164,0.032027035
mal_120,2.477807708,0.559598972,0.003638795,0.26760960217664453,0.001255143,0.022953938,0.000419565,0.092607845,0.1539411,0.000149296,3.78754752851711e-05,0.6398482,0.020772066,9.101535887355884e-05,0.052643291,0.059350707,0.002571638,0.13543669447347145
mal_240,2.52687969,0.643242088,0.005150579,0.2875433770110816,0.008690576,0.022317246969891538,0.000419565,0.107308785,0.14291257,2.714464585387778e-05,3.78754752851711e-05,0.58352015,0.030753002,0.007517233,0.065893847,0.093588706,0.002571638,0.15170294950046928
mal_480,3.068188033,1.035873249,0.020291625043810147,0.4452862514288954,0.033903616,0.000440087,0.000419565,0.164857145,0.16428341,0.000271446,3.78754752851711e-05,0.67130297,0.057500625,0.038820012,0.129570459,0.3041605799202878,0.026003307998297833,0.23614649770217844
neg,0.307574097,0.000246846,0.000275928,1.196615997959396e-05,2.1076256811799917e-05,0.38761258441471114,0.2165359325273917,0.8683899696106531,0.027743682,0.1066368403377786,0.078973384,0.001069365,0.3284241820841192,0.024419595,5.730840128830211e-06,0.7960910071398998,0.002571638,0.18139687322868725
ns_1x_1,0.3039503496699236,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
ns_1x_2,0.5562599017522253,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
ns_1x_3,0.557634146,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
ns_1x_4,0.009550325,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
ns_1x_5,0.000326625,0.000246846,3.941822183039695e-05,1.196615997959396e-05,2.1076256811799914e-06,0.000440087,0.000419565,2.7548531870180288e-05,2.461135896293576e-05,2.714464585387778e-05,3.78754752851711e-05,0.001069365,1.8519242286604778e-06,9.101535887355883e-06,5.730840128830211e-06,2.478911084660751e-05,0.000257164,0.000617583
ns_20x_1,0.092809145,0.4397150103292096,0.000394182,1.196615997959396e-05,2.897160070938769,0.3597685266971883,1.4515659069000095,0.000275485,0.009284391,0.000271446,0.38158206986692017,0.001069365,0.003422746,9.101535887355884e-05,5.730840128830211e-06,0.127473819,0.002571638,0.068528641
ns_20x_2,0.15807269484839742,0.34150130101315873,0.000394182,1.196615997959396e-05,2.419955201407738,0.7095170769442156,1.5373159937852163,0.000275485,0.011932434185347698,0.000271446,0.3201969557984791,0.001069365,0.00083518,9.101535887355884e-05,5.730840128830211e-06,0.16211570396769293,0.002571638,0.067476755
ns_20x_3,0.15885619555247416,0.24729164831511707,0.000394182,1.196615997959396e-05,2.1491087256078996,0.8240340510145611,1.4290594263419567,0.000275485,0.011514687358290926,0.000271446,0.29491363830798484,0.001069365,0.000642555,9.101535887355884e-05,5.730840128830211e-06,0.11441036915844799,0.002571638,0.065319749
ns_20x_4,3.2662486704361e-05,0.002468464,0.000394182,1.196615997959396e-05,2.1076256811799914e-06,0.044058173163447185,0.044728684048804236,0.000275485,0.002461136,2.714464585387778e-05,0.000378755,0.001069365,1.8519242286604778e-06,9.101535887355884e-05,5.730840128830211e-06,0.000247891,0.002571638,0.000617583
ns_20x_5,0.2423259401685478,0.18016724357555336,0.000394182,1.196615997959396e-05,2.3414489993899226,0.9223398271577085,1.2887239108908592,0.00715412,0.014070271,0.000271446,0.17102636406844104,0.001069365,1.8519242286604777e-05,9.101535887355884e-05,5.730840128830211e-06,0.10725428132411675,0.002571638,0.083440702
pyc,0.27127764,0.000987386,0.000157673,1.196615997959396e-05,2.1076256811799917e-05,0.35748821108803747,0.28190779848310576,1.0287326325029988,0.024869528488683106,0.11776918544330366,0.032477285,0.001069365,0.40235681196005596,0.046207977,5.730840128830211e-06,0.937549073,0.002571638,0.17611724045978763
pyc_HCT,0.34825794,0.000246846,0.000157673,0.020240075294517764,2.1076256811799917e-05,0.3184233802903282,0.3587877509285273,0.29852789276292474,0.023997880952406476,0.15998094111042507,0.059230878,0.001069365,0.14848376518315878,0.036387946677649524,5.730840128830211e-06,0.8600847507192446,0.002571638,0.23219024618469228
pyc_HCT_dil,0.124493663,2.166958185020897,0.000394182,0.005874409,2.1076256811799917e-05,0.11477572195581437,0.793944906,0.12040200354520021,0.011935832114664008,0.29657576438554656,0.47704801013941706,0.001069365,0.045353559,9.101535887355882e-05,0.00882814,0.3984836621187171,0.001800147,0.000617583
pyc_dil,0.000157272,2.033308666297465,0.000394182,0.025074532440254066,2.1076256811799917e-05,0.12015620589184274,0.5349773170230302,0.2027028502991313,0.006602546,0.000271446,0.5422148391951838,0.001069365,0.083788123,9.101535887355882e-05,0.001840909,0.15089584082747343,0.001800147,0.024474456
pyr_0,0.720467554,0.93445284,0.023055588579357224,0.002096639,1.1591941246489952e-05,0.022355764365862996,0.042307782006995046,0.010578422463702209,0.015458848,0.000271446,3.78754752851711e-05,0.1364793752704057,0.017723189,0.010105348,0.12305602349066358,0.22210707905154625,0.002571638,0.2879097035261726
pyr_30,0.496612114,0.73304624,0.009821193,0.13344465333345928,2.1076256811799914e-05,0.044743863,0.021297606005412684,0.000275485,0.013870496685663562,0.000149296,3.78754752851711e-05,0.1606970107722308,0.025778382454636622,0.002869524,0.081243207,0.097768262,0.002571638,0.2337142156241359
pyr_60,0.230627802,0.66471431,0.000394182,0.001935206,2.1076256811799914e-06,0.022553068171794165,0.000419565,0.000275485,0.010184043801341662,2.714464585387778e-05,3.78754752851711e-05,0.001069365,0.001798857,9.101535887355884e-05,5.730840128830211e-05,0.00013634,0.002571638,0.083650593
pyr_120,0.347606211,0.65147613,0.003654248,0.2696572021048455,2.1076256811799914e-06,0.022453139,0.000419565,0.000275485,0.010318410919522188,0.000149296,3.78754752851711e-05,0.082664693,0.018406442402815998,9.101535887355884e-05,0.058860059975342355,0.062171956,0.002571638,0.15867465644332557
pyr_240,0.500370319,0.64811749,0.008471763,0.2560078175926538,1.1591941246489952e-05,0.022244684,0.021188022,0.000275485,0.011454951350475515,2.714464585387778e-05,3.78754752851711e-05,0.16001701264497553,0.022941006,9.101535887355884e-05,0.071808868,0.096138961,0.002571638,0.18597229478059205
