sample,malate,pyruvate,serine,glycine,NADH,coa,acetylcoa,succinate,fumarate,citrate,atp,glyoxylate,alanine,aspartate,lysine,valine,oxobutanoate,hydroxyglutarate
N_06,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
N_07,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
N_N_0_20x,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6574280321658075,0.6681395765291996,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.4001428828967824,0.4001428828967824,0.6524331728080475,0.4001428828967824,0.4001428828967824
N_N_1_20x,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.4001428828967824,0.4001428828967824,0.6524331728080475,0.4001428828967824,0.4001428828967824
N_N_2_20x,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.4001428828967824,0.4001428828967824,0.6524331728080475,0.4001428828967824,0.4001428828967824
N_N_3_20x,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.4001428828967824,0.4001428828967824,0.6524331728080475,0.4001428828967824,0.4001428828967824
N_N_4_20x,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6521347598351758,0.4001428828967824,0.6681395765291996,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6524331728080475,0.4001428828967824,0.4001428828967824
PI_0min,0.8372529549386019,0.7459186657546975,0.7822575149513744,0.4001428828967824,0.4122084942952198,0.5409171392925354,0.4607563593628562,0.8684305666802781,0.9502369922060815,0.6338826368286293,0.5335380997350063,0.4001428828967824,0.8950503992818744,0.8421610835997038,0.748588269,0.8068871240080625,0.6134970496662543,0.4001428828967824
PI_1hr,0.9401532332120364,0.9818302291672214,0.6097654319795689,0.4001428828967824,0.9904079550087169,0.990480414,0.9959141179699945,0.6146020187398435,0.9705888064382088,0.9852587834777676,0.9778193707055952,0.4001428828967824,0.6160960952212783,0.6131276061303601,0.9654971248543534,0.9714500449730112,0.6002935075707224,0.4001428828967824
PI_2hr,0.9914545719444767,0.9842049242561229,0.6091421618446571,0.4001428828967824,0.9643486533436741,0.9675782342692513,0.9843524949375096,0.6136848534381458,0.990110936,0.9857314123306139,0.9675304602814069,0.4001428828967824,0.6150881423707435,0.6123000335024327,0.9719037248595849,0.9762170214717787,0.6002457988682625,0.4001428828967824
PI_30min,0.8895133373891306,0.9866514002087801,0.6126009307935596,0.4001428828967824,0.9886219701061963,0.9824701127264881,0.992349496,0.6187745612371113,0.985803776,0.981478822,0.9711206773905611,0.4001428828967824,0.6206816656700432,0.6168925566286079,0.9554769610833821,0.9720748797305873,0.6005105530565635,0.4001428828967824
PI_4hr,0.9703500501726937,0.9312382752420116,0.6389017146963984,0.4001428828967824,0.9466273470369909,0.9007765439750144,0.9469589149545651,0.6574771478876762,0.9855202278479172,0.9822976938263973,0.9768956044391075,0.4001428828967824,0.6632153097855459,0.6518145072112412,0.6773397195334311,0.7954191049812497,0.6025237672367376,0.4001428828967824
R_00,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_01,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_02,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_03,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_04,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_05,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_06,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
R_07,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.4001428828967824,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.6375548151250154,0.6524331728080475,0.603078401,0.6281318863506157
T0_8hr,0.9785018894702883,0.6762723751046443,0.9559579067402246,0.4001428828967824,0.9615188146571938,0.8492584110587563,0.954226598,0.6720555806364428,0.9690112065925629,0.799696023,0.6928188030031728,0.4001428828967824,0.8492573126726788,0.6649688555916551,0.6397256939105094,0.6554529906581814,0.6032821017583944,0.8966773020527021
TP_8hr,0.9122301184174317,0.8511840796016706,0.9322160622599021,0.4001428828967824,0.8245359011398263,0.8411129092810995,0.9135938350068318,0.6852911776566537,0.9397718226890983,0.8916449866342595,0.9115479095634101,0.4001428828967824,0.8458884186232787,0.6769115422457707,0.8491608476110414,0.7510383677561173,0.6039705852399957,0.8303150763688324
dil,1.7401348238029504,0.8806872722945325,0.6915389349517342,0.6869799879448321,0.738851566,0.966157891,0.7937415197672693,0.8600038396154916,0.9269043051277857,0.7484021427106644,0.6716397828384328,0.4001428828967824,0.8156101464782176,0.7217057473869999,0.4001428828967824,0.586485329,0.6065529246418732,0.4001428828967824
empty_0,0.9278686233344338,0.4001428828967824,0.9475488434621586,0.4001428828967824,0.6416150884373073,0.4001428828967824,0.9985491267366948,0.7605103708189865,0.9840392583433303,0.6445010810531633,0.6521438387949944,0.4001428828967824,0.9309210274236539,0.8685247009440348,0.9867359860824175,0.9885339982003402,0.6016370950293963,0.9809845955672435
empty_120,0.6880979666127417,0.4001428828967824,0.6676052864347038,0.9312457865930369,0.4001428828967824,0.9965867489556144,0.4001428828967824,0.6997155266556399,0.9992283468792021,0.7096805368234859,0.7283951062184364,0.4001428828967824,0.45981470698364496,0.689926858,0.6550592809999399,0.6767828964588447,0.6047209047007265,0.4001428828967824
empty_240,0.8783808304022243,0.4001428828967824,0.8700666143710931,0.7670663694069039,0.4001428828967824,0.6432390037673191,0.4001428828967824,0.6565384296190173,0.9897195410109525,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.9642393361203898,0.6509674870033908,0.9579086251576021,0.9056575083484388,0.602474937,0.9691896468364393
empty_30,0.9049658129733251,0.4001428828967824,0.913304325,0.6534091249402086,0.4001428828967824,0.4001428828967824,0.9989182315659763,0.6417135097418302,0.9426479482020204,0.6887253391249328,0.4001428828967824,0.4001428828967824,0.9319795211295814,0.7488627206716939,0.8992027730203952,0.8323971414030591,0.6037294597651451,0.9448063871213269
empty_480,0.9988632555997113,0.603969108,0.9693618328166193,0.9964676457321214,0.6079386883122354,0.6057910303090055,0.6064229531610614,0.607701722,0.9928958513427436,0.6085165017956392,0.4001428828967824,0.9957256190744255,0.994874903,0.9607733333435396,0.9874044162882183,0.9830988288904855,0.5999345709407612,0.9955068676596841
empty_60,0.6214706048742491,0.4001428828967824,0.6163902678205385,0.6160094775136613,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6243507123197797,0.9718493118873658,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.9522002873889152,0.6219240051544753,0.6132799896269328,0.6186654876485489,0.6008006108382765,0.6098691854673962
es_1x_1,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
es_1x_2,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
es_1x_3,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
es_1x_4,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
es_20x_1,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
es_20x_2,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
es_20x_3,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.4001428828967824
es_20x_4,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
es_20x_5,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
gly_0,0.9726793138598198,0.4001428828967824,1.9883280998872532,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.6188109449626058,0.9119220850184494,0.9661693049673238,0.6246552438123721,0.6289268569284677,0.9533871117391203,0.8890742543789965,0.9893178623158874,0.9971852510468473,0.9877712539167408,0.6006981368240002,0.9945536964156049
gly_30,0.5440479549150736,0.4001428828967824,1.7343522686453036,0.9862745336923215,0.4001428828967824,0.4001428828967824,0.7669667864903847,0.7979362060168591,0.7647483431783378,0.8176686831973355,0.4001428828967824,0.6948150182391973,0.49070600051367874,0.778552917,0.7095089657506992,0.7525255547054638,0.6098301049271012,0.682265216
gly_120,0.9894602360624789,0.4001428828967824,1.9981851510042976,0.9770995406727855,0.6317096977876799,0.4001428828967824,0.6259200353904822,0.6308045547046206,0.9687386579906786,0.6339167753202328,0.4001428828967824,0.4001428828967824,0.9074882089725754,0.8289096349613514,0.9727797657621114,0.9572045501706009,0.6011363239812528,0.9694897861287047
gly_240,0.9944826400962541,0.4001428828967824,1.7965312057677807,0.9665017000869399,0.4001428828967824,0.6275402260126142,0.6303597285672318,0.6360653157371401,0.9672223031686553,0.6397006879963842,0.4001428828967824,0.9453165832343006,0.9355813948871858,0.913931997,0.9729682150126661,0.9581017078441243,0.601409976,0.9903803359187601
gly_480,0.8737064623001171,0.6149654137341843,1.9798669908699053,0.9519420777572086,0.6287205398982701,0.6212786185356886,0.4001428828967824,0.6278994186869513,0.9018721088026139,0.6307227406673236,0.6360250187619766,0.9541745764909642,0.917815629,0.9943643806762283,0.9970633930537649,0.9959127798992514,0.6009852058898727,0.9992354563834907
mal_0,0.9923139798940895,1.6079180330931097,0.9797097422674842,0.4001428828967824,0.9982980336830909,0.6113528371812704,0.9998026007157406,0.9263267291064794,0.998034554,0.6164910689235865,0.6193758615208013,0.4001428828967824,0.9495412720676011,0.9165665136699561,0.9845482636334344,0.9987828915428142,0.6003118684640865,0.9964750563758653
mal_120,0.997536988,1.991166039,0.611494948,0.9838339046968341,0.9907150928289709,0.6130337172554575,0.4001428828967824,0.9375068800186482,0.9999830152444324,0.6189011294117486,0.4001428828967824,0.8822518539838047,0.9624771121904355,0.6154240417242575,0.9710925090564798,0.9893618117768109,0.6004258946975684,0.9975825845307347
mal_240,0.9861548913499112,1.9938831006440653,0.6246332794570107,0.9681348484896911,0.8931846624916664,0.6278586751203837,0.4001428828967824,0.9638714911817426,0.9875951121736078,0.4001428828967824,0.4001428828967824,0.9167947629331005,0.9702704007684235,0.8122024992136697,0.9390618158249705,0.9051859554873888,0.6014315786442246,0.9852574676521959
mal_30,0.9963695309136097,1.9360928648669999,0.9273644767478951,0.6178891296770068,0.9339286406442538,0.9925287316834733,0.99968017,0.9995994826250075,0.9856869600985411,0.6299323520466742,0.4001428828967824,0.9221198849987858,0.9688140124786709,0.85857692,0.9623135942427212,0.9456763136076718,0.6009478105473731,0.9789823155079558
mal_480,0.9977491225414964,1.9975416090080983,0.9474089918078876,0.9981864886506058,0.9924361623011637,0.4001428828967824,0.4001428828967824,0.9987640827928433,0.9984306308892666,0.6091253751814056,0.4001428828967824,0.9609284063011034,0.9559365699071537,0.997108749,0.9888037696799941,0.9885810685286707,0.9937887754307778,0.997434961
mal_60,0.9920696812632053,1.9490890631682071,0.619576698,0.6191240338137252,0.9182587607099382,0.9963983689027307,0.4001428828967824,0.9901886545974575,0.9986113569346515,0.6319763754879775,0.4001428828967824,0.9543658462400844,0.8398250363398474,0.6261549188003622,0.6158793595862214,0.6222813614848098,0.4001428828967824,0.6118247717621386
neg,1.9467143226752068,0.4001428828967824,0.6517005092432792,0.4001428828967824,0.6785323271052367,0.8375970864405393,0.8725819952873879,0.8442490334595976,0.9610546247312248,0.9455569969631401,0.8351276999134893,0.4001428828967824,0.8264888601742014,0.8204263688045214,0.4001428828967824,0.9358424645864605,0.6035034610270864,0.8821579853516808
ns_1x_1,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
ns_1x_2,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
ns_1x_3,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
ns_1x_4,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
ns_1x_5,0.6601827880264145,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824,0.4001428828967824
ns_20x_1,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
ns_20x_2,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
ns_20x_3,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
ns_20x_4,0.4001428828967824,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.4001428828967824,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.4001428828967824,0.687782027,0.4001428828967824,0.4001428828967824,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.4001428828967824
ns_20x_5,0.6601827880264145,0.6368735099421955,0.6461474896135139,0.4001428828967824,0.6701245170455246,0.6521347598351758,0.6574280321658075,0.6681395765291996,0.6330455685067378,0.6749645447704548,0.687782027,0.4001428828967824,0.6749331814962958,0.6614353837038647,0.4001428828967824,0.6524331728080475,0.603078401,0.6281318863506157
pyc,1.9051568398941106,0.6623434709236976,0.6779390626431991,0.4001428828967824,0.7182600406623123,0.804213621,0.8609003116952582,0.8000054701061178,0.9105422884747632,0.797063478,0.5890353638021119,0.4001428828967824,0.7582021288909063,0.7551029239231546,0.4001428828967824,0.9790610270833472,0.6055119117244923,0.8987034089140425
pyc_HCT,1.9940940754708658,0.4001428828967824,0.6489018153614595,0.9803996401720289,0.6742948332473926,0.9050393313463039,0.8804390582435501,0.7999007856396566,0.9776656745233595,0.9176071203505763,0.7879316872921751,0.4001428828967824,0.7337392692171107,0.799545322,0.4001428828967824,0.9734163684404957,0.6032892328037125,0.9161581668840894
