sample,malate,pyruvate,serine,glycine,NADH,coa,acetylcoa,succinate,fumarate,citrate,atp,glyoxylate,alanine,aspartate,lysine,valine,oxobutanoate,hydroxyglutarate
00_8hr,0.9279014135679037,0.9676197615684335,0.907671319,0.38840360446152505,0.9742935624172145,0.38840360446152505,0.9640616075981144,0.6568937864390136,0.892359862,0.979790873,0.886823044,0.38840360446152505,0.8822761865069996,0.6524566900952607,0.636651598,0.6464986757463034,0.6138337622743417,0.9221846191859776
0P_8hr,0.862036687,0.7013837928532863,0.8851837251436057,0.38840360446152505,0.8825703211939762,0.38840360446152505,0.9086806054648983,0.7097795010530241,0.9086405182472633,0.9090597810318414,0.7379156868149552,0.38840360446152505,0.6506454420771607,0.7001762993542657,0.6659693600972241,0.6872813768453838,0.6165847481852024,0.9376617822311946
0P_4hr,0.9259038607290941,0.7759439582599802,0.8167659434502319,0.38840360446152505,0.9223074578189672,0.38840360446152505,0.4177413209048926,0.9135701934262546,0.5509336713189078,0.5360676059932735,0.6116282650562715,0.38840360446152505,0.9434741236896467,0.8840598354216087,0.7789429113598163,0.8444341156235478,0.6271854430529009,0.6455600491852014
E_N_0_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.38840360446152505,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505
E_N_1_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
E_N_2_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505
E_N_3_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505
E_N_4_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
HCT,0.9420872630840422,0.38840360446152505,0.6550135509359817,0.8548398957055584,0.6773986543863276,0.9211214172254707,0.949041678,0.7946671906215685,0.9616300921775054,0.9218379560593081,0.7992774913457887,0.38840360446152505,0.8931362470970478,0.9308478684290517,0.38840360446152505,0.9283260977017834,0.614803979,0.9265389339676493
HCT_dil,0.664867624,0.8032397821593411,0.7340244048364132,0.38840360446152505,0.7970287469380717,0.8227617633054061,0.787281199,0.7904612230738142,0.7939444089337948,0.7823852494006504,0.6364949640006904,0.38840360446152505,0.5911820159156379,0.7741963449158766,0.7114454673690115,0.5670096324557482,0.6208519269325395,0.686684874
NI_0min,0.7457096719800453,0.6816883099877007,0.6991161626875217,0.38840360446152505,0.49920218332525146,0.9926837843287036,0.9727594151532893,0.7404441432214436,0.9784874952203524,0.5698600407632461,0.7773566389778446,0.38840360446152505,0.38840360446152505,0.7278454866390399,0.38840360446152505,0.7109283473929578,0.6181798480941777,0.38840360446152505
NI_1hr,0.7221206418574844,0.971831606,0.6837147546754727,0.38840360446152505,0.6637853664657872,0.713691528,0.6829446226915663,0.7177803956187461,0.9417906423883581,0.7232476855653953,0.926729351,0.38840360446152505,0.38840360446152505,0.7073956319317931,0.943540163,0.9680711150994333,0.6170009352100961,0.38840360446152505
NI_2hr,0.8631797208013703,0.9582136100156019,0.639699147,0.38840360446152505,0.951813201,0.9559957052211944,0.9532403541260334,0.6530097838097647,0.9800998757849185,0.9706411885561311,0.9303403376658554,0.38840360446152505,0.38840360446152505,0.6489520936426755,0.8640847320701456,0.9368301866581491,0.613631726,0.38840360446152505
NI_30min,0.6677992543973114,0.9743450569847086,0.648248021,0.38840360446152505,0.9256487200380275,0.9694626025947279,0.9167168794003486,0.6655897710602471,0.9763428120500195,0.9534039177540976,0.9068371696903595,0.38840360446152505,0.6709468342927283,0.6603032133251395,0.7398866525741687,0.8920331858938714,0.6142861061889257,0.38840360446152505
NI_4hr,0.8775474344301287,0.9844760843942633,0.6376026492312793,0.38840360446152505,0.9655939814717652,0.9265416950221778,0.9809525252147203,0.6499247087621556,0.9544871001310709,0.9820845121461694,0.9305662216159459,0.38840360446152505,0.38840360446152505,0.6461683820698793,0.8477119730548139,0.9617039915491323,0.6134712478478911,0.38840360446152505
N_00,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_01,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_02,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_03,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_04,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_05,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
N_N_0_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
N_N_1_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
N_N_2_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
N_N_3_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.684445832,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
N_N_4_20x,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6623879506545708,0.38840360446152505,0.6778728975140422,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.38840360446152505,0.6626766705515515,0.38840360446152505,0.38840360446152505
PI_0min,0.8830117505127272,0.753508031,0.7887614478644541,0.38840360446152505,0.4294529548174067,0.554385582,0.4765765363857579,0.872360531,0.9516969252181086,0.6446236842143446,0.5472230266966152,0.38840360446152505,0.8981852359789242,0.8468757113836726,0.7560978941658034,0.8126553764465473,0.6250418169225851,0.38840360446152505
PI_1hr,0.9349229068018243,0.9823632887517546,0.6217317905574629,0.38840360446152505,0.9906893637047834,0.9907596971491528,0.9960339884184121,0.6265701469623476,0.9714516636951855,0.9856912571081272,0.9784700997183701,0.38840360446152505,0.6280647701070644,0.6250951948843388,0.9665093604218574,0.9722876354580641,0.6122564004938462,0.38840360446152505
PI_2hr,0.9981506101098623,0.9846683157094983,0.6205308852867881,0.38840360446152505,0.9653945824427018,0.9685294148388534,0.9848115570040792,0.6248029699660607,0.9904010585470738,0.9861500201097058,0.9684830424307176,0.38840360446152505,0.6261226653550536,0.6235006433807845,0.9727280054127694,0.9769147597520186,0.612164476,0.38840360446152505
PI_30min,0.8228919680811917,0.9870430176443709,0.6272738353580602,0.38840360446152505,0.988955776,0.9829843995886025,0.992573944,0.6347254730510609,0.9862202612425711,0.9820221909243284,0.9719679307683533,0.38840360446152505,0.6370273684117992,0.6324538734457148,0.956783165,0.9728941389906984,0.6126806206699801,0.38840360446152505
PI_4hr,0.97648461,0.9332555872251184,0.6494539386520429,0.38840360446152505,0.948193179,0.9036875335924064,0.9485150192674767,0.6673643241524225,0.9859450312974796,0.9828170390653121,0.9775734346446684,0.38840360446152505,0.6728970452790929,0.6619044203956315,0.6868058353492968,0.8014210412690402,0.614378414,0.38840360446152505
R_00,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
R_01,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
R_02,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
R_03,0.6805838584706162,0.6476224179952585,0.6565951594600081,0.38840360446152505,0.6797933630215279,0.6623879506545708,0.6675092864573825,0.6778728975140422,0.6439188160832564,0.6844761765489641,0.38840360446152505,0.38840360446152505,0.684445832,0.6713864708575767,0.6482815929644408,0.6626766705515515,0.6149250444742894,0.6391647405742069
